2014/11/13,105.01,107.00,107.00,104.50,65039
2014/11/12,107.75,107.50,107.75,106.75,44135
2014/11/11,108.00,108.50,108.50,107.75,38699
2014/11/10,109.25,107.75,109.75,107.75,23627
2014/11/09,108.25,108.00,108.25,107.00,19375
2014/11/06,108.25,108.25,108.25,107.50,11626
2014/11/05,107.94,108.25,108.25,106.00,33475
2014/11/04,107.84,108.75,109.75,106.75,67901
2014/11/03,110.00,109.50,111.00,109.25,31369
2014/11/02,109.19,109.75,110.50,109.00,61754
2014/10/30,108.98,109.00,109.50,105.75,88772
2014/10/29,110.50,110.25,111.25,110.00,62723
2014/10/28,109.95,109.75,110.75,109.00,55206
2014/10/27,109.87,111.25,111.75,108.75,65933
2014/10/26,109.64,108.25,110.50,108.00,57596
2014/10/23,108.86,109.75,109.75,107.00,63261
2014/10/22,110.18,110.25,111.25,109.25,85563
2014/10/21,109.84,108.00,110.75,106.00,79626
2014/10/20,108.40,109.75,110.50,107.50,55688
2014/10/19,108.70,110.00,110.50,108.25,41499
2014/10/16,105.76,106.00,107.00,101.50,130849
2014/10/15,108.32,110.50,110.50,108.25,56750
2014/10/14,110.00,113.50,113.50,109.00,167479
2014/10/13,113.76,110.25,114.00,110.25,95931
2014/10/12,111.26,116.75,116.75,110.00,271944
2014/10/02,118.78,118.25,119.75,117.75,97258
2014/10/01,119.02,118.00,119.75,117.75,97906
2014/09/30,118.00,116.50,118.50,116.25,94753
2014/09/29,115.67,115.50,116.00,115.50,34918
2014/09/28,115.50,118.00,118.00,113.50,117979
2014/09/25,118.08,118.25,119.75,116.00,62908
2014/09/24,116.98,120.00,120.00,116.00,116043
2014/09/22,120.00,120.00,121.25,119.75,39507
2014/09/21,121.53,121.00,122.00,121.00,79233
2014/09/18,120.94,121.00,121.50,120.00,65051
2014/09/17,120.50,121.75,122.25,120.75,81792
2014/09/16,120.81,120.00,121.50,119.50,119190
2014/09/15,119.68,120.75,121.25,119.50,56684
2014/09/14,121.11,121.00,122.25,121.00,59586
2014/09/11,120.93,121.50,122.00,120.00,41413
2014/09/10,121.50,123.00,123.00,121.25,91315
2014/09/09,122.67,123.00,123.00,122.00,44979
2014/09/08,122.81,120.50,123.75,120.00,380042
2014/09/07,120.00,119.25,120.25,119.25,85906
2014/09/04,119.99,120.75,121.00,119.75,84322
2014/09/03,120.77,121.25,121.50,120.25,138999
2014/09/02,121.22,121.25,121.50,121.00,84166
2014/09/01,120.76,121.75,122.25,120.50,60483
2014/08/31,121.21,122.00,122.75,121.00,52054
2014/08/28,120.77,121.25,121.25,120.50,65594
2014/08/27,121.51,122.00,122.50,121.25,47683
2014/08/26,121.84,121.50,122.00,120.75,72364
2014/08/25,121.75,124.00,124.00,121.00,108483
2014/08/24,123.44,124.75,125.00,123.25,79175
2014/08/21,124.08,125.00,126.00,123.50,143677
2014/08/20,123.74,122.50,126.00,121.50,316900
2014/08/19,122.68,122.50,123.25,121.75,151893
2014/08/18,121.25,120.25,123.75,120.25,156885
2014/08/17,120.16,119.50,120.75,118.00,86361
2014/08/14,119.39,120.75,121.50,119.00,206189
2014/08/13,120.21,122.75,122.75,116.50,206651
2014/08/12,122.59,122.75,122.75,122.00,159226
2014/08/11,122.05,121.75,123.50,120.75,157873
2014/08/10,121.22,122.50,122.50,121.00,49971
2014/08/07,122.23,122.25,123.00,121.00,136976
2014/08/06,122.29,124.00,124.25,122.00,78421
2014/08/05,124.76,124.50,128.75,124.00,118369
2014/08/04,124.22,123.50,124.50,122.50,46274
2014/08/03,123.50,122.25,124.00,122.00,27632
2014/07/24,121.95,125.00,125.00,121.00,127551
2014/07/23,125.00,124.25,125.75,123.50,30917
2014/07/22,124.25,122.75,127.00,122.75,115004
2014/07/21,121.25,121.50,121.75,121.25,6950
2014/07/20,121.28,121.00,121.50,121.00,6214
2014/07/17,122.35,124.75,125.00,120.25,82972
2014/07/16,124.31,124.00,124.50,122.50,21034
2014/07/15,123.50,123.00,124.00,123.00,7525
2014/07/14,122.65,122.50,123.00,122.50,19168
2014/07/13,121.73,122.50,123.75,121.00,23611
2014/07/10,122.51,119.50,123.00,119.50,42494
2014/07/09,119.70,121.50,121.50,119.50,38683
2014/07/08,122.25,122.00,122.50,121.50,45551
2014/07/07,122.63,124.50,124.50,122.50,96887
2014/07/06,124.74,120.50,126.50,120.50,199832
2014/07/03,120.64,121.25,121.25,120.00,45722
2014/07/02,121.15,122.50,122.50,118.50,300677
2014/07/01,122.39,121.50,124.25,121.50,59447
2014/06/30,122.32,121.50,125.25,121.25,67441
2014/06/29,121.56,124.00,124.00,121.50,37134
2014/06/26,124.24,121.50,130.00,121.25,71016
2014/06/25,120.61,122.00,122.50,119.25,41686
2014/06/24,121.00,122.75,122.75,120.50,56068
2014/06/23,122.50,124.25,124.25,122.00,37440
2014/06/22,124.22,125.50,125.75,124.25,44743
2014/06/19,124.49,125.00,125.00,123.75,32558
2014/06/18,124.01,123.75,125.75,122.00,127924
2014/06/17,123.28,125.00,126.00,122.50,84480
2014/06/16,126.50,125.75,127.00,125.50,179566
2014/06/15,127.50,125.00,128.00,125.00,10935
2014/06/12,128.52,128.25,129.00,128.25,123632
2014/06/11,128.64,131.25,132.75,128.50,222706
2014/06/10,130.53,128.75,133.50,128.75,253093
2014/06/09,128.82,128.00,129.00,126.75,204980
2014/06/08,127.42,126.75,128.25,124.00,102037
2014/06/05,125.53,123.50,126.00,122.00,161799
2014/06/04,122.26,122.00,122.75,121.00,57076
2014/06/03,122.50,120.00,123.00,120.00,34291
2014/06/02,120.08,121.25,121.50,119.50,53939
2014/06/01,121.63,121.50,124.75,121.50,57507
2014/05/29,121.94,118.50,126.25,118.50,316974
2014/05/28,118.75,118.50,120.00,118.25,53383
2014/05/27,119.00,118.00,120.50,118.00,75338
2014/05/26,118.25,118.00,118.75,118.00,84565
2014/05/25,118.00,116.00,118.00,116.00,65135
2014/05/22,116.25,116.00,117.00,116.00,43261
2014/05/21,116.65,115.75,117.00,115.75,34958
2014/05/20,116.45,114.50,116.50,114.50,97548
2014/05/19,115.21,116.00,116.00,114.25,111660
2014/05/18,117.01,116.75,117.25,116.00,69750
2014/05/15,116.16,117.75,118.25,116.00,201388
2014/05/14,116.50,115.50,118.50,115.50,115297
2014/05/13,116.45,116.75,117.00,115.00,39444
2014/05/12,116.00,114.50,116.75,114.50,28053
2014/05/11,115.00,115.75,115.75,115.00,25756
2014/05/08,116.00,115.50,116.50,114.50,41931
2014/05/07,114.29,114.50,114.75,114.00,48817
2014/05/06,114.74,115.50,115.75,114.50,27653
2014/05/05,115.33,115.00,115.50,114.00,69625
2014/05/04,115.22,115.75,116.50,114.50,81971
2014/05/01,115.76,118.00,118.25,115.00,51801
2014/04/30,117.00,117.25,118.00,116.50,56684
2014/04/29,117.00,117.50,120.75,117.00,530333
2014/04/28,117.57,114.50,118.25,114.50,167643
2014/04/27,114.24,114.75,115.00,113.50,90809
2014/04/24,115.75,115.25,115.25,114.00,59831
2014/04/23,115.20,115.50,116.50,115.00,49185
2014/04/22,116.50,117.50,117.75,115.50,39916
2014/04/21,116.97,115.75,117.50,114.25,72645
2014/04/20,115.44,115.50,116.00,114.50,53366
2014/04/17,114.44,114.50,116.00,114.00,45968
2014/04/16,114.17,112.75,116.00,112.50,73728
2014/04/15,113.92,113.00,114.00,112.00,69735
2014/04/14,113.25,108.25,113.50,108.25,66612
2014/04/13,114.23,115.00,115.25,113.75,30598
2014/04/10,116.00,115.50,116.25,115.00,45988
2014/04/09,115.75,116.00,116.00,114.50,190865
2014/04/08,116.00,117.00,117.25,115.25,69015
2014/04/07,116.50,113.75,119.50,112.50,475613
2014/04/06,113.00,115.00,115.00,113.00,65989
