2014/11/13,27.07,27.70,27.70,27.00,534925
2014/11/12,27.83,27.70,28.20,27.50,488202
2014/11/11,27.67,28.00,28.50,27.50,1266964
2014/11/10,28.19,26.80,28.40,26.80,1949913
2014/11/09,26.44,26.30,26.90,26.20,329759
2014/11/06,26.30,27.00,27.00,26.00,788973
2014/11/05,26.33,25.60,26.50,25.00,1183992
2014/11/04,25.63,26.10,27.00,25.40,1928565
2014/11/03,26.14,24.95,26.30,24.80,1737683
2014/11/02,24.83,24.65,25.00,24.60,1142157
2014/10/30,24.58,24.75,25.00,24.05,1000414
2014/10/29,25.07,26.10,26.20,25.00,834837
2014/10/28,25.88,26.20,26.20,25.50,1204097
2014/10/27,26.08,26.40,26.60,25.90,1604841
2014/10/26,26.23,25.30,26.40,25.30,1903336
2014/10/23,25.11,25.10,25.70,24.90,2031324
2014/10/22,25.56,25.50,25.90,24.90,1944377
2014/10/21,25.24,24.30,25.80,24.20,2805670
2014/10/20,24.29,25.00,25.00,23.40,3045390
2014/10/19,25.08,25.60,25.80,24.60,2794884
2014/10/16,24.40,26.00,26.50,24.40,2766135
2014/10/15,27.08,28.00,28.60,27.00,2353958
2014/10/14,27.99,29.30,29.30,27.00,3584301
2014/10/13,29.61,30.70,31.10,28.80,5455525
2014/10/12,30.60,32.50,33.60,30.60,2341379
2014/10/02,33.98,33.30,34.20,33.10,2339879
2014/10/01,33.62,32.80,34.80,32.60,3696956
2014/09/30,32.97,33.70,34.00,32.40,2926221
2014/09/29,33.55,32.20,34.40,31.70,4338825
2014/09/28,32.01,31.00,32.80,30.60,2550921
2014/09/25,30.98,31.30,31.80,30.60,1266393
2014/09/24,31.05,31.40,32.30,29.30,3587472
2014/09/22,31.54,29.60,32.00,29.40,3445513
2014/09/21,29.93,29.30,30.70,29.10,2635513
2014/09/18,29.14,29.20,29.60,29.00,1494925
2014/09/17,29.07,28.70,29.20,28.60,1212551
2014/09/16,28.69,28.60,28.90,28.60,744083
2014/09/15,28.67,28.90,29.10,28.30,1390527
2014/09/14,28.98,29.50,30.20,28.80,2049019
2014/09/11,29.43,29.00,30.00,28.90,3231250
2014/09/10,28.98,29.30,29.40,28.80,1049529
2014/09/09,29.29,29.20,29.40,28.90,1309146
2014/09/08,29.16,29.30,29.40,29.00,952026
2014/09/07,29.27,29.00,29.40,28.60,1432169
2014/09/04,28.95,28.90,29.10,28.40,2585726
2014/09/03,28.70,28.00,28.90,27.80,1903531
2014/09/02,28.02,28.30,28.30,27.70,1208047
2014/09/01,28.21,27.90,28.70,27.70,2457941
2014/08/31,27.90,27.70,28.00,27.70,881098
2014/08/28,27.70,28.20,28.20,27.60,848466
2014/08/27,28.01,27.50,28.10,27.50,1361029
2014/08/26,27.50,27.40,27.60,27.30,869940
