2014/11/11,34.65,34.90,35.00,34.50,305191
2014/11/10,35.06,34.70,35.50,34.50,422317
2014/11/09,34.54,34.70,34.70,34.30,320775
2014/11/06,34.67,35.40,35.40,34.30,548371
2014/11/05,35.11,35.10,35.60,33.70,686182
2014/11/04,35.63,36.30,36.30,35.10,346299
2014/11/03,36.51,36.40,36.70,36.30,122479
2014/11/02,36.36,36.10,36.50,35.80,248814
2014/10/30,35.46,35.60,35.70,34.70,220436
2014/10/29,36.09,36.70,37.00,36.00,362719
2014/10/28,36.54,37.00,37.10,36.10,318217
2014/10/27,36.96,36.90,37.40,36.90,509458
2014/10/26,36.90,36.20,37.00,36.20,358827
2014/10/23,36.24,36.20,36.40,35.70,440744
2014/10/22,36.53,36.10,37.00,36.00,650607
2014/10/21,35.95,34.90,36.00,34.80,687364
2014/10/20,34.86,35.00,35.00,34.30,568837
2014/10/19,34.90,34.80,35.20,34.20,641480
2014/10/16,33.56,35.80,36.10,33.30,797864
2014/10/15,36.96,38.10,38.20,36.80,477947
2014/10/14,38.14,39.00,39.00,37.40,524223
2014/10/13,38.16,36.80,38.30,36.80,285920
2014/10/12,37.10,39.90,40.10,37.10,383404
2014/10/02,41.20,40.80,41.50,40.30,277053
2014/10/01,40.83,40.80,41.30,40.60,449845
2014/09/30,40.73,40.60,40.80,40.50,382782
2014/09/29,40.44,40.50,41.00,40.20,432332
2014/09/28,40.42,41.40,41.40,40.00,374279
2014/09/25,40.92,41.30,41.40,40.60,252763
2014/09/24,41.16,42.10,42.10,41.00,521631
2014/09/22,42.18,42.80,43.10,41.80,968507
2014/09/21,42.71,42.90,43.50,42.30,1531455
2014/09/18,42.71,42.30,43.10,42.20,1034219
2014/09/17,42.29,42.00,42.40,41.60,721995
2014/09/16,41.80,42.10,42.40,41.50,715658
2014/09/15,42.09,42.40,42.50,41.80,728202
2014/09/14,42.28,42.40,43.20,42.20,1546712
2014/09/11,42.15,42.20,42.80,42.10,798068
2014/09/10,42.19,41.70,42.90,41.70,1979905
2014/09/09,41.93,42.20,42.30,41.90,534011
2014/09/08,41.88,41.80,42.20,41.50,970602
2014/09/07,41.87,42.00,42.00,41.80,365880
2014/09/04,41.91,42.10,42.20,41.60,467547
2014/09/03,42.05,42.20,42.40,41.70,459670
2014/09/02,42.30,42.50,42.60,42.00,363519
2014/09/01,42.34,42.50,42.50,42.00,446466
2014/08/31,42.28,42.30,42.90,42.00,545570
2014/08/28,42.15,42.60,42.70,42.00,389269
2014/08/27,42.73,41.60,43.00,41.50,859607
2014/08/26,41.69,41.70,41.90,41.20,642103
2014/08/25,41.66,42.80,42.80,41.00,1236561
2014/08/24,42.82,43.60,43.80,42.70,2704090
2014/08/21,42.33,41.30,42.50,41.10,2217574
2014/08/20,41.28,41.40,41.50,41.20,484109
2014/08/19,41.38,41.20,41.60,41.10,348079
2014/08/18,41.32,41.30,41.80,41.10,825981
2014/08/17,41.24,40.70,41.60,40.70,936675
2014/08/14,40.64,41.00,41.30,40.50,884310
2014/08/13,40.96,40.50,41.60,40.50,1529746
2014/08/12,40.46,39.80,40.60,39.70,1201220
2014/08/11,39.78,39.80,39.80,39.50,372249
2014/08/10,39.70,39.60,39.90,39.40,1049296
2014/08/07,39.60,39.70,39.90,39.50,237675
2014/08/06,39.73,39.60,39.90,39.50,308357
2014/08/05,39.76,39.80,40.10,39.30,861082
2014/08/04,39.45,38.90,39.80,38.90,607209
2014/08/03,38.80,38.40,38.90,38.30,364629
2014/07/24,38.51,38.80,38.80,38.40,237874
2014/07/23,38.48,38.40,38.70,38.20,392141
2014/07/22,38.35,38.40,38.60,38.20,281520
2014/07/21,38.10,38.20,38.20,38.00,260119
2014/07/20,38.26,38.60,38.60,38.00,329591
2014/07/17,39.05,39.00,39.20,38.90,284865
2014/07/16,38.99,39.20,39.20,38.90,319287
2014/07/15,39.17,39.40,39.50,39.00,486538
2014/07/14,39.19,39.00,39.50,39.00,201303
2014/07/13,38.93,39.10,39.40,38.80,439216
2014/07/10,39.23,39.60,39.70,39.10,258233
2014/07/09,39.38,39.30,39.50,39.20,119790
2014/07/08,39.36,39.00,39.70,38.90,351673
2014/07/07,39.13,39.20,39.30,39.00,124953
2014/07/06,39.32,39.40,39.50,39.00,259742
2014/07/03,39.25,39.40,39.80,39.20,366489
2014/07/02,39.33,39.40,39.50,39.20,443508
2014/07/01,39.21,39.20,39.30,38.80,287026
2014/06/30,38.90,38.50,39.10,38.20,532624
2014/06/29,38.74,39.00,39.20,38.40,266542
2014/06/26,39.00,39.00,39.50,39.00,925086
2014/06/25,38.45,38.40,38.80,38.30,251837
2014/06/24,38.18,37.70,38.30,37.40,574204
2014/06/23,38.20,38.60,38.80,37.70,468178
2014/06/22,38.96,38.80,39.50,38.40,895495
2014/06/19,38.74,38.90,39.00,38.30,462980
2014/06/18,38.73,37.70,39.00,37.00,919033
2014/06/17,37.55,37.10,37.90,36.30,616948
2014/06/16,37.34,39.00,39.40,37.20,664785
2014/06/15,39.01,39.50,39.50,38.70,615703
2014/06/12,39.96,40.70,40.70,39.70,635745
2014/06/11,40.94,42.00,42.00,40.70,2152112
2014/06/10,41.79,40.90,42.50,40.70,3944189
2014/06/09,40.52,39.80,40.80,39.40,1494733
2014/06/08,39.78,40.90,41.00,38.70,923241
2014/06/05,40.91,41.50,41.50,40.60,992593
2014/06/04,40.82,40.60,40.90,40.20,478237
2014/06/03,40.85,41.50,41.50,40.60,613478
2014/06/02,40.96,41.10,41.80,40.60,1104820
2014/06/01,40.91,40.20,41.00,39.70,1100839
2014/05/29,40.00,40.40,41.00,39.50,972910
2014/05/28,40.53,40.80,41.50,40.20,1054476
2014/05/27,40.73,41.70,41.90,40.50,1094492
2014/05/26,41.59,42.10,42.50,41.40,2139184
2014/05/25,41.98,38.90,42.70,38.70,3841637
2014/05/22,39.62,38.90,39.80,38.90,1436274
2014/05/21,38.49,38.20,39.00,38.10,1143183
2014/05/20,38.41,38.40,38.60,37.90,708827
2014/05/19,38.30,39.30,39.40,37.40,1128942
2014/05/18,39.37,39.70,39.80,39.30,975319
2014/05/15,39.44,39.80,40.20,39.30,2209436
2014/05/14,39.40,39.10,39.80,38.90,1823138
