2014/11/13,84.98,84.50,85.25,83.75,141755
2014/11/12,85.51,84.25,85.75,84.00,123234
2014/11/11,84.27,84.50,85.00,83.50,220419
2014/11/10,84.69,83.50,84.75,83.00,141092
2014/11/09,83.24,81.75,83.50,81.25,67129
2014/11/06,82.36,82.00,82.50,81.00,161297
2014/11/05,81.59,80.50,82.75,79.00,180511
2014/11/04,80.94,82.25,84.25,80.50,432782
2014/11/03,83.34,81.00,84.00,80.50,255285
2014/11/02,81.01,80.75,81.25,80.25,116546
2014/10/30,80.22,79.00,80.50,78.50,293668
2014/10/29,79.04,80.75,81.00,78.50,240506
2014/10/28,80.46,80.50,81.50,80.00,261169
2014/10/27,80.82,82.75,82.75,80.75,429969
2014/10/26,81.72,81.00,82.00,80.75,256921
2014/10/23,81.50,80.25,81.50,79.75,212246
2014/10/22,81.75,81.50,82.75,80.00,396009
2014/10/21,80.87,78.75,81.50,78.75,243982
2014/10/20,79.00,79.50,80.50,78.25,318050
2014/10/19,79.02,81.00,82.00,78.75,969170
2014/10/16,76.90,76.25,77.25,72.50,723963
2014/10/15,77.84,78.00,78.50,76.75,298366
2014/10/14,77.60,78.25,78.25,76.25,275604
2014/10/13,79.30,78.75,81.00,77.00,794709
2014/10/12,79.71,82.00,83.75,79.00,346887
2014/10/02,85.41,85.25,85.75,84.50,252443
2014/10/01,85.29,85.25,85.75,84.00,217189
2014/09/30,85.00,83.75,85.00,83.25,119325
2014/09/29,83.50,83.00,83.75,82.25,124791
2014/09/28,82.97,83.00,83.00,81.50,104204
2014/09/25,82.64,82.75,83.75,81.00,351980
2014/09/24,82.77,84.00,84.50,81.25,368340
2014/09/22,85.05,87.00,87.00,84.50,473788
2014/09/21,87.75,88.00,88.25,87.00,105661
2014/09/18,88.25,88.00,88.25,87.25,70561
2014/09/17,88.23,87.25,88.25,86.50,147294
2014/09/16,86.99,87.25,87.50,86.50,107473
2014/09/15,87.25,88.00,88.00,86.50,238550
2014/09/14,88.07,87.25,89.25,87.00,323345
2014/09/11,87.39,87.50,88.00,86.00,804692
2014/09/10,87.45,85.50,87.50,85.00,451247
2014/09/09,85.93,85.00,86.00,84.25,297984
2014/09/08,84.87,84.25,85.50,84.25,324429
2014/09/07,84.40,85.00,85.00,83.00,483083
2014/09/04,84.25,83.50,85.00,83.00,231689
2014/09/03,83.09,82.75,83.50,82.50,213907
2014/09/02,82.75,82.50,83.50,82.50,262143
2014/09/01,82.92,81.25,83.00,81.25,318895
2014/08/31,81.26,80.75,81.75,80.75,149741
2014/08/28,80.59,80.50,80.75,80.25,104499
2014/08/27,80.18,80.00,80.75,80.00,264179
2014/08/26,80.22,80.50,80.50,79.50,296667
2014/08/25,80.92,80.75,81.00,79.50,352251
2014/08/24,80.69,80.50,81.00,80.00,274448
2014/08/21,80.20,80.50,80.50,79.75,203932
2014/08/20,80.50,80.50,81.00,80.25,205100
2014/08/19,80.22,80.50,81.00,80.00,184984
2014/08/18,80.70,81.00,81.00,80.00,167771
2014/08/17,80.51,81.00,81.00,80.25,351477
2014/08/14,80.75,80.50,81.75,80.00,321837
2014/08/13,80.48,79.75,80.75,79.50,344272
2014/08/12,79.75,80.50,80.50,79.50,244320
2014/08/11,80.84,80.25,81.50,80.00,417940
2014/08/10,80.04,79.25,80.50,78.50,559336
2014/08/07,78.36,78.00,80.00,78.00,1005408
2014/08/06,77.75,78.25,78.25,77.50,244413
2014/08/05,78.25,78.00,78.75,78.00,220648
2014/08/04,78.22,77.75,78.50,77.50,86493
2014/08/03,77.75,77.25,79.00,77.00,196388
2014/07/24,77.32,76.75,77.50,76.00,228541
2014/07/23,76.83,76.75,77.25,76.25,354764
2014/07/22,76.36,77.00,77.75,75.50,590132
2014/07/21,77.84,78.50,79.25,77.50,414601
2014/07/20,77.99,77.50,78.50,77.00,413702
2014/07/17,77.29,77.75,78.50,76.25,1292699
2014/07/16,74.52,73.00,74.75,73.00,601836
2014/07/15,73.01,73.00,73.50,72.75,321936
2014/07/14,73.10,72.00,73.25,72.00,252685
